UserId,VisitMonth,Attraction,UserVisitFrequency,UserHolidayVisitor,UserAttractionVisitCount,UserEngagementScore,UserCountryVariety,UserAttractionVariety,AttractionEngagementScore,UserGroupAffinity,VisitMode
70303,9,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
32607,9,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
45649,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
82153,9,Tegalalang Rice Terrace,5,0.0,1,20.0,1,4,24156.0,0.2,Solo
86564,8,Tegalalang Rice Terrace,2,0.0,1,5.0,1,2,24156.0,1.0,Family
8629,9,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Solo
51399,9,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,0.0,Couples
50273,9,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,0.0,Couples
21430,9,Tegalalang Rice Terrace,3,0.0,1,15.0,1,3,24156.0,0.0,Couples
6026,9,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,0.0,Couples
42343,9,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
33217,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
3807,5,Tegalalang Rice Terrace,2,1.0,2,6.0,1,1,24156.0,0.5,Family
8186,9,Tegalalang Rice Terrace,7,0.0,1,25.999999999999996,1,3,24156.0,0.4285714285714285,Couples
43123,9,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
54511,10,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Family
82274,9,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Couples
86480,9,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
8210,9,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
21490,9,Tegalalang Rice Terrace,3,0.0,1,13.0,1,3,24156.0,1.0,Friends
11596,9,Tegalalang Rice Terrace,3,0.0,1,14.0,1,3,24156.0,0.0,Couples
4390,9,Tegalalang Rice Terrace,7,0.0,1,23.0,1,5,24156.0,0.5714285714285714,Friends
4034,9,Tegalalang Rice Terrace,15,0.0,1,72.0,1,7,24156.0,0.1333333333333333,Solo
76473,9,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
56894,9,Tegalalang Rice Terrace,11,0.1818181818181818,2,45.0,1,5,24156.0,0.0909090909090909,Solo
74019,6,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Family
35760,7,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
38744,9,Tegalalang Rice Terrace,3,0.0,1,14.0,1,3,24156.0,0.0,Couples
61941,9,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
75066,9,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,1.0,Family
79702,9,Tegalalang Rice Terrace,6,0.0,1,30.0,1,5,24156.0,1.0,Friends
48778,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
34182,5,Tegalalang Rice Terrace,2,0.5,1,7.0,1,2,24156.0,1.0,Friends
66688,8,Tegalalang Rice Terrace,9,0.0,1,36.0,1,6,24156.0,0.5555555555555556,Couples
25372,9,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.5,Friends
70308,9,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
65586,9,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Friends
8835,7,Tegalalang Rice Terrace,6,0.0,1,27.0,1,6,24156.0,0.8333333333333334,Family
65162,6,Tegalalang Rice Terrace,3,0.3333333333333333,1,13.0,1,3,24156.0,0.6666666666666666,Solo
20184,7,Tegalalang Rice Terrace,3,0.0,1,13.0,1,3,24156.0,0.0,Couples
60802,9,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
84908,9,Tegalalang Rice Terrace,5,0.0,1,19.0,1,5,24156.0,0.0,Solo
83585,1,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
49416,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Friends
25655,9,Tegalalang Rice Terrace,3,0.0,1,10.0,1,2,24156.0,1.0,Friends
49024,9,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,1.0,Family
74432,9,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Solo
13838,9,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Family
53859,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
25384,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
37768,9,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
84330,8,Tegalalang Rice Terrace,3,0.0,1,11.0,1,3,24156.0,1.0,Friends
9714,8,Tegalalang Rice Terrace,3,0.0,1,14.0,1,3,24156.0,0.0,Couples
23926,9,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Friends
78596,8,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
4789,9,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Family
46728,6,Tegalalang Rice Terrace,4,0.5,1,16.0,1,4,24156.0,0.75,Family
23306,8,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
81942,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,0.5,Solo
34545,8,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,0.5,Couples
42502,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
19739,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
70837,8,Tegalalang Rice Terrace,6,0.0,1,24.0,1,6,24156.0,0.6666666666666666,Friends
67578,10,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Friends
85721,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Family
36576,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
33950,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
78649,8,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,0.0,Couples
21180,9,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
17160,11,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
67726,8,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,1.0,Friends
2500,7,Tegalalang Rice Terrace,3,0.0,1,13.0,1,3,24156.0,0.0,Couples
79730,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
84185,8,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,1.0,Family
40912,8,Tegalalang Rice Terrace,6,0.1666666666666666,1,28.0,1,4,24156.0,0.1666666666666666,Couples
78850,8,Tegalalang Rice Terrace,5,0.0,2,18.0,1,4,24156.0,0.0,Couples
9840,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,0.5,Friends
4535,8,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,1.0,Friends
10075,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
55472,8,Tegalalang Rice Terrace,5,0.2,2,20.0,1,3,24156.0,0.2,Friends
38217,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Family
14169,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
74671,8,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Couples
66335,8,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,1.0,Family
22419,8,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,1.0,Family
19605,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Solo
35392,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Friends
13791,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
76715,8,Tegalalang Rice Terrace,5,0.0,2,18.0,1,3,24156.0,0.4,Friends
27407,8,Tegalalang Rice Terrace,3,0.0,1,8.0,1,3,24156.0,0.0,Couples
36564,6,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
17011,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
81415,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Family
55802,8,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Couples
77001,7,Tegalalang Rice Terrace,3,0.0,1,15.0,1,3,24156.0,0.6666666666666666,Couples
81936,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
61850,8,Tegalalang Rice Terrace,2,0.0,2,7.0,1,1,24156.0,0.5,Friends
54283,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
57317,7,Tegalalang Rice Terrace,6,0.3333333333333333,3,30.0,1,3,24156.0,0.5,Friends
80011,8,Tegalalang Rice Terrace,4,0.5,1,16.0,1,3,24156.0,0.5,Friends
51935,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Friends
74896,7,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
7554,8,Tegalalang Rice Terrace,6,0.1666666666666666,1,23.0,1,6,24156.0,0.6666666666666666,Couples
47323,7,Tegalalang Rice Terrace,3,0.0,1,9.0,1,3,24156.0,1.0,Friends
17207,9,Tegalalang Rice Terrace,3,0.0,1,13.0,1,3,24156.0,1.0,Friends
30175,8,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Family
71584,12,Tegalalang Rice Terrace,3,0.6666666666666666,1,12.0,1,3,24156.0,0.0,Couples
49557,7,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Friends
87229,8,Tegalalang Rice Terrace,2,0.0,1,6.0,1,2,24156.0,1.0,Family
51011,8,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Friends
58659,8,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,1.0,Family
31075,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
46358,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Family
23082,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
22117,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Family
4217,8,Tegalalang Rice Terrace,3,0.0,1,12.0,1,2,24156.0,0.6666666666666666,Family
39758,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
45693,8,Tegalalang Rice Terrace,3,0.0,1,11.0,1,3,24156.0,1.0,Friends
10042,7,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
69285,3,Tegalalang Rice Terrace,4,0.0,1,18.0,1,4,24156.0,0.0,Couples
19848,8,Tegalalang Rice Terrace,6,0.0,2,25.0,1,5,24156.0,0.3333333333333333,Couples
74355,8,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.3333333333333333,Solo
37455,7,Tegalalang Rice Terrace,2,0.0,1,6.0,1,2,24156.0,1.0,Friends
46007,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
69951,8,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
8655,7,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Friends
60811,4,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
6993,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
33745,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
64317,9,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
29470,7,Tegalalang Rice Terrace,5,0.0,1,17.0,1,3,24156.0,0.4,Solo
10247,7,Tegalalang Rice Terrace,3,0.0,1,8.0,1,3,24156.0,0.0,Couples
40197,7,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
7501,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
79886,7,Tegalalang Rice Terrace,2,0.0,1,5.0,1,2,24156.0,1.0,Family
84928,7,Tegalalang Rice Terrace,6,0.0,1,22.0,1,6,24156.0,0.8333333333333334,Couples
33627,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
47619,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Solo
34864,7,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
63328,8,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Solo
17137,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
25152,7,Tegalalang Rice Terrace,6,0.3333333333333333,1,21.0,1,6,24156.0,1.0,Family
72395,7,Tegalalang Rice Terrace,1,0.0,1,1.0,1,1,24156.0,0.0,Couples
15601,7,Tegalalang Rice Terrace,1,0.0,1,2.0,1,1,24156.0,0.0,Solo
6743,7,Tegalalang Rice Terrace,4,0.5,1,17.0,1,3,24156.0,1.0,Family
26079,7,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
29988,8,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
42076,6,Tegalalang Rice Terrace,5,0.0,1,20.0,1,5,24156.0,0.0,Couples
63930,7,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Family
35043,7,Tegalalang Rice Terrace,4,0.0,1,15.0,1,4,24156.0,0.0,Solo
65770,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Solo
18340,7,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
10728,9,Tegalalang Rice Terrace,4,0.5,1,15.0,1,3,24156.0,1.0,Family
26519,7,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
34889,7,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
65563,10,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
84402,7,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.5,Couples
73815,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
54566,6,Tegalalang Rice Terrace,4,0.0,1,18.0,1,4,24156.0,0.0,Couples
60799,9,Tegalalang Rice Terrace,59,0.0,2,205.0,1,7,24156.0,0.9830508474576272,Family
7059,7,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,1.0,Family
274,6,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Friends
60738,7,Tegalalang Rice Terrace,2,0.0,2,9.0,1,1,24156.0,0.5,Couples
45614,10,Tegalalang Rice Terrace,4,0.0,1,18.0,1,2,24156.0,0.5,Couples
73312,2,Tegalalang Rice Terrace,2,0.5,1,9.0,1,2,24156.0,1.0,Family
5205,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Couples
81543,10,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
133,10,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
21822,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
77846,7,Tegalalang Rice Terrace,7,0.2857142857142857,1,29.000000000000004,1,6,24156.0,0.5714285714285714,Family
10501,7,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,0.0,Couples
52469,4,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Friends
78506,7,Tegalalang Rice Terrace,3,0.0,1,12.0,1,3,24156.0,0.0,Couples
63647,7,Tegalalang Rice Terrace,3,0.0,1,13.0,1,3,24156.0,1.0,Family
13740,4,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
85307,5,Tegalalang Rice Terrace,3,0.6666666666666666,1,13.0,1,2,24156.0,1.0,Family
66729,4,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
86494,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Solo
25670,6,Tegalalang Rice Terrace,3,0.0,1,13.0,1,3,24156.0,1.0,Friends
26611,6,Tegalalang Rice Terrace,3,0.0,1,14.0,1,3,24156.0,1.0,Family
81705,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
17664,6,Tegalalang Rice Terrace,2,0.0,1,6.0,1,2,24156.0,0.0,Couples
25639,6,Tegalalang Rice Terrace,4,0.0,1,17.0,1,4,24156.0,0.25,Family
22498,8,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Friends
45758,6,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
3327,6,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
67997,6,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,0.0,Solo
53096,5,Tegalalang Rice Terrace,5,0.2,1,22.0,1,5,24156.0,0.6,Family
54376,4,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Solo
83029,6,Tegalalang Rice Terrace,4,0.0,1,19.0,1,4,24156.0,0.0,Couples
7838,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
29540,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
49802,6,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Solo
47286,6,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
45954,6,Tegalalang Rice Terrace,5,0.4,1,20.0,1,3,24156.0,1.0,Family
5898,10,Tegalalang Rice Terrace,4,0.25,1,15.0,1,4,24156.0,0.0,Couples
84147,4,Tegalalang Rice Terrace,2,0.5,1,9.0,1,2,24156.0,1.0,Family
81251,6,Tegalalang Rice Terrace,4,0.0,1,17.0,1,4,24156.0,0.25,Couples
68543,6,Tegalalang Rice Terrace,3,0.0,1,11.0,1,3,24156.0,1.0,Family
71571,6,Tegalalang Rice Terrace,4,0.0,1,18.0,1,4,24156.0,0.5,Couples
21388,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,0.0,Couples
11862,6,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Solo
41157,6,Tegalalang Rice Terrace,3,0.0,1,15.0,1,3,24156.0,0.0,Solo
21504,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Couples
29671,6,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
43742,5,Tegalalang Rice Terrace,5,0.4,1,22.0,1,4,24156.0,0.8,Friends
18216,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Couples
60007,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
40184,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
30660,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,1.0,Family
45197,6,Tegalalang Rice Terrace,2,0.5,1,10.0,1,2,24156.0,1.0,Family
33080,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
20779,7,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
82224,1,Tegalalang Rice Terrace,3,0.0,1,14.0,1,3,24156.0,1.0,Friends
67554,6,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
31771,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Solo
21121,6,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,1.0,Family
32919,6,Tegalalang Rice Terrace,2,0.0,1,8.0,1,2,24156.0,0.0,Solo
21743,3,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
1428,5,Tegalalang Rice Terrace,2,1.0,1,9.0,1,2,24156.0,1.0,Friends
79446,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,0.0,Couples
8677,6,Tegalalang Rice Terrace,3,0.0,1,15.0,1,3,24156.0,1.0,Friends
13272,6,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,0.0,Couples
79538,12,Tegalalang Rice Terrace,2,1.0,1,6.0,1,2,24156.0,1.0,Family
38431,6,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.0,Couples
27350,6,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,0.0,Couples
86983,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,0.0,Couples
12246,6,Tegalalang Rice Terrace,7,0.0,1,28.0,1,5,24156.0,0.2857142857142857,Couples
47802,5,Tegalalang Rice Terrace,2,0.5,1,9.0,1,2,24156.0,0.5,Couples
32917,5,Tegalalang Rice Terrace,1,1.0,1,4.0,1,1,24156.0,1.0,Friends
46291,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,0.0,Solo
4996,6,Tegalalang Rice Terrace,7,0.0,1,34.0,1,4,24156.0,0.1428571428571428,Couples
79604,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
39007,6,Tegalalang Rice Terrace,2,0.0,1,7.0,1,2,24156.0,0.5,Friends
45643,5,Tegalalang Rice Terrace,6,0.3333333333333333,2,23.0,1,4,24156.0,0.1666666666666666,Couples
47530,6,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
22869,5,Tegalalang Rice Terrace,2,1.0,1,8.0,1,2,24156.0,0.0,Couples
38819,6,Tegalalang Rice Terrace,2,0.0,1,9.0,1,2,24156.0,0.5,Family
56142,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,1.0,Friends
27203,6,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Family
11805,2,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Friends
37267,5,Tegalalang Rice Terrace,2,1.0,1,8.0,1,2,24156.0,1.0,Family
60761,5,Tegalalang Rice Terrace,3,0.6666666666666666,1,15.0,1,3,24156.0,0.0,Solo
71352,5,Tegalalang Rice Terrace,5,0.2,1,19.0,1,4,24156.0,0.2,Family
52866,5,Tegalalang Rice Terrace,2,1.0,1,9.0,1,2,24156.0,0.0,Couples
63056,6,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Solo
40096,4,Tegalalang Rice Terrace,3,0.6666666666666666,1,10.0,1,2,24156.0,0.0,Solo
76954,5,Tegalalang Rice Terrace,1,1.0,1,3.0,1,1,24156.0,0.0,Couples
73965,4,Tegalalang Rice Terrace,2,0.0,1,10.0,1,2,24156.0,1.0,Family
78385,5,Tegalalang Rice Terrace,15,0.2666666666666666,4,67.0,1,6,24156.0,0.6,Couples
5155,5,Tegalalang Rice Terrace,10,0.1,2,43.0,1,6,24156.0,0.6,Couples
55702,5,Tegalalang Rice Terrace,3,1.0,2,12.0,1,2,24156.0,0.0,Couples
55693,3,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Solo
84775,5,Tegalalang Rice Terrace,2,1.0,1,9.0,1,2,24156.0,1.0,Family
43111,5,Tegalalang Rice Terrace,3,1.0,1,9.0,1,3,24156.0,0.0,Couples
9583,2,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Friends
65438,5,Tegalalang Rice Terrace,1,1.0,1,4.0,1,1,24156.0,0.0,Solo
12190,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,1.0,Family
77733,5,Tegalalang Rice Terrace,3,1.0,1,12.0,1,3,24156.0,0.3333333333333333,Solo
67801,5,Tegalalang Rice Terrace,1,1.0,1,2.0,1,1,24156.0,1.0,Family
43331,5,Tegalalang Rice Terrace,1,1.0,1,4.0,1,1,24156.0,1.0,Family
3807,5,Tegalalang Rice Terrace,2,1.0,2,6.0,1,1,24156.0,0.5,Couples
4323,12,Tegalalang Rice Terrace,1,1.0,1,4.0,1,1,24156.0,1.0,Friends
24350,5,Tegalalang Rice Terrace,2,1.0,1,8.0,1,2,24156.0,0.5,Family
59491,5,Tegalalang Rice Terrace,2,1.0,1,9.0,1,2,24156.0,1.0,Family
42385,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,1.0,Friends
16505,5,Tegalalang Rice Terrace,1,1.0,1,3.0,1,1,24156.0,0.0,Couples
79270,4,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Family
40991,5,Tegalalang Rice Terrace,3,1.0,1,13.0,1,3,24156.0,1.0,Friends
4585,5,Tegalalang Rice Terrace,2,1.0,1,8.0,1,2,24156.0,0.0,Couples
83245,5,Tegalalang Rice Terrace,2,1.0,1,7.0,1,2,24156.0,1.0,Friends
979,5,Tegalalang Rice Terrace,5,0.2,2,18.0,1,3,24156.0,0.0,Solo
58429,5,Tegalalang Rice Terrace,1,1.0,1,4.0,1,1,24156.0,1.0,Friends
38827,4,Tegalalang Rice Terrace,6,0.0,1,26.0,1,3,24156.0,0.0,Couples
60734,5,Tegalalang Rice Terrace,1,1.0,1,5.0,1,1,24156.0,0.0,Couples
38362,4,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
49772,10,Tegalalang Rice Terrace,5,0.0,2,23.0,1,4,24156.0,0.4,Couples
71007,5,Tegalalang Rice Terrace,2,1.0,1,8.0,1,2,24156.0,0.0,Solo
64387,4,Tegalalang Rice Terrace,7,0.2857142857142857,1,31.0,1,5,24156.0,0.7142857142857143,Couples
85827,4,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Friends
52579,2,Tegalalang Rice Terrace,1,0.0,1,4.0,1,1,24156.0,1.0,Family
59132,4,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,1.0,Family
31489,4,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,1.0,Friends
68796,4,Tegalalang Rice Terrace,1,0.0,1,5.0,1,1,24156.0,0.0,Couples
84842,4,Tegalalang Rice Terrace,40,0.05,1,150.0,1,6,24156.0,0.0,Couples
58637,1,Tegalalang Rice Terrace,7,0.4285714285714285,1,27.0,1,5,24156.0,0.8571428571428571,Family
86103,4,Tegalalang Rice Terrace,1,0.0,1,3.0,1,1,24156.0,0.0,Couples
